regulation_id,reg_no,product,product_slug,farm_kind,avia,norm_raw,norm_min,norm_max,norm_unit,dose_per_10l,crop_raw,target_raw,method,liquid_rate,wait_days,max_treatments,exit_manual,exit_mech,page
12692,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,30-40 г/т,30.0,40.0,г/т,,"Пшеница яровая, пшеница озимая, рожь озимая, ячмень яровой, овес","Повышение полевой всхожести, активизацияростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции",Предпосевная обработка семян,10 л/т,,1,-,-,1389
12693,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,25-30 г/га,25.0,30.0,г/га,,"Пшеница яровая, пшеница озимая, рожь озимая, ячмень яровой, овес","Повышение полевой всхожести, активизацияростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции","Опрыскивание растений: 1-е - в фазе кущения - выхода в трубку, 2-е - в фазе флаг лист - колошение",300 л/га,,2,-,-,1390
12694,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,135-162 г/т,135.0,162.0,г/т,,Кукуруза,"Повышение полевой всхожести, активизация ростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции",Предпосевная обработка семян,10 л/т,,1,-,-,1390
12695,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,200 г/т,200.0,200.0,г/т,,Подсолнечник,"Повышение полевой всхожести, активизация ростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции",Предпосевная обработка семян,10 л/т,,1,-,-,1390
12696,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,30 г/га,30.0,30.0,г/га,,Подсолнечник,"Повышение полевой всхожести, активизация ростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции",Опрыскивание растений в фазе начала цветения (раскрытия корзинок),300 л/га,,1,-,-,1390
12697,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,40-50 г/т,40.0,50.0,г/т,,Лен -долгунец,"Повышение полевой всхожести, активизация ростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции",Предпосевная обработка семян,5 л/т,,1,-,-,1391
12698,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,30-40 г/га,30.0,40.0,г/га,,Лен -долгунец,"Повышение полевой всхожести, активизация ростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции","Опрыскивание растений: 1-е – в фазе «елочки», 2-е - в фазе бутонизации",200 л/га,,2,-,-,1391
12699,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,40 г/га,40.0,40.0,г/га,,Капуста белокочанная (семенники ),"Повышение приживаемости, активизация ростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности",Опрыскивание растений перед цветением,300 л/га,,1,-,-,1391
12700,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,40-50 г/т,40.0,50.0,г/т,,Рапс,"Повышение полевой всхожести, активизация ростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции",Предпосевная обработка семян,10 л/т,,1,-,-,1391
12701,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,30 г/га,30.0,30.0,г/га,,Рапс,"Повышение полевой всхожести, активизация ростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции",Опрыскивание растений в фазе бутонизации,300 л/га,,1,-,-,1391
12702,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,106-135 г/т,106.0,135.0,г/т,,Свекла сахарная,"Повышение полевой всхожести, активизация ростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции",Предпосевная обработка семян,10 л/т,,1,-,-,1392
12703,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,14 г/га,14.0,14.0,г/га,,Свекла сахарная,"Повышение полевой всхожести, активизация ростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции",Опрыскивание растений в фазе смыкания ботвы в рядках,300 л/га,,1,-,-,1392
12704,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,106-135 г/т,106.0,135.0,г/т,,Свекла столовая,"Повышение полевой всхожести, активизацияростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции",Предпосевная обработка семян,10 л/т,,1,-,-,1392
12705,471-07-1781-1,Агат-25 Супер,agat-25-super,C,0,14 г/га,14.0,14.0,г/га,,Свекла столовая,"Повышение полевой всхожести, активизацияростовых и формообразовате льных процессов, повышение устойчивости к неблагоприятным факторам среды, болезням, повышение урожайности, улучшение качества продукции",Опрыскивание растений в фазе смыкания ботвы в рядках,300 л/га,,1,-,-,1392
